Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Weekly_Sales
3,21111,92,43,3,216,7,1,6852
1,12811,7,43,3,212,7,0,13957
2,62411,87,85,3,214,7,0,22923
4,92311,41,69,3,129,5,0,1991
4,12111,87,38,3,127,6,0,9051
7,22412,28,24,3,196,8,0,192
3,52512,95,78,3,225,6,0,21088
1,101411,79,71,3,217,7,0,30011
2,82611,91,90,3,215,7,0,76262
1,81211,24,90,3,215,7,0,7863
1,120211,30,48,3,218,7,0,2334
1,32511,33,69,3,214,7,0,5463
7,90911,91,45,3,194,8,1,10723
3,101212,44,70,3,226,6,0,2854
6,100512,83,70,3,224,5,0,4025
3,30510,91,53,2,214,7,0,200
1,62510,38,84,2,211,7,0,79026
5,80610,2,86,2,212,6,0,12467
6,21012,58,48,3,221,6,1,3705
1,30912,35,58,3,221,7,0,2268
5,80610,46,86,2,212,6,0,4430
4,20312,31,41,3,130,4,0,2474
1,120310,71,49,2,211,7,0,1958
2,32511,42,69,3,214,8,0,8653
2,31210,49,57,2,211,8,0,16527
2,21012,17,46,3,219,7,1,17675
1,100110,24,71,2,211,7,0,5430
6,112610,32,65,2,213,7,1,14889
1,71511,13,88,3,215,7,0,36966
6,82710,91,85,2,213,6,0,39985
3,70910,17,81,2,214,7,0,2568
7,60311,74,45,3,192,8,0,9683
1,111210,12,59,2,212,7,0,11313
6,81211,94,90,3,217,6,0,46061
5,21712,26,48,3,221,5,0,2914
7,62510,31,59,2,189,8,0,1123
5,102210,18,70,2,212,6,0,2029
5,60410,4,79,2,211,6,0,10935
6,60112,97,80,3,223,5,0,22307
7,111811,80,29,3,195,8,0,523
6,41312,67,71,3,223,5,0,10206
2,82412,2,76,3,221,6,0,68175
7,72211,34,56,3,193,8,0,6992
4,93011,74,72,3,129,5,0,18076
1,22412,91,57,3,220,7,0,61455
5,91412,38,76,3,223,5,0,58289
5,70210,28,81,2,211,6,0,106
5,123110,55,49,2,211,6,1,5726
2,92410,92,81,2,211,8,0,140346
6,10711,92,47,2,212,6,0,97515
3,92311,8,80,3,219,7,0,7760
2,83112,5,82,3,221,6,0,25320
3,73010,45,82,2,214,7,0,19
5,42712,18,68,3,222,5,0,0
6,82710,97,85,2,213,6,0,19376
2,32610,49,51,2,210,8,0,15040
7,21012,81,18,3,196,8,1,7707
1,111210,85,59,2,212,7,0,3913
7,70210,51,61,2,189,9,0,20
1,31910,34,54,2,211,8,0,13394
7,11312,4,7,3,196,8,0,16833
7,102910,60,34,2,190,9,0,17
6,101411,54,71,3,218,6,0,98
3,100512,95,72,3,226,6,0,18115
1,73010,52,81,2,211,7,0,1683
5,62912,55,87,3,222,5,0,3083
5,101212,58,66,3,223,5,0,2155
6,122311,92,49,3,220,6,0,155606
4,92112,44,68,3,131,4,0,7982
2,91710,94,82,2,211,8,0,64265
4,120211,58,38,3,129,5,0,6430
5,33012,10,67,3,221,5,0,11075
6,41610,83,65,2,211,7,0,4303
3,42211,19,76,3,218,7,0,331
1,61011,97,83,3,215,7,0,40101
4,52512,95,77,3,131,4,0,169455
3,70910,38,81,2,214,7,0,110607
4,82710,91,74,2,126,7,0,56120
7,10612,28,18,3,196,8,0,243
2,41610,22,68,2,210,8,0,10474
2,31910,3,54,2,210,8,0,10394
4,60311,2,78,3,129,5,0,95548
7,122311,40,12,3,196,8,0,47038
6,50412,30,77,3,223,5,0,5183
2,10711,67,44,2,211,8,0,6967
1,90310,19,81,2,211,7,0,1460
2,40811,34,67,3,214,7,0,16202
4,93011,28,72,3,129,5,0,884
2,80511,81,93,3,215,7,0,30169
4,32610,28,39,2,126,8,0,1039
1,40111,4,59,3,214,7,0,34451
3,101510,33,69,2,215,7,0,1971
4,92112,52,68,3,131,4,0,4129
4,82611,22,81,3,129,5,0,15007
7,71610,96,62,2,189,9,0,683
3,101411,21,73,3,220,7,0,1397
6,80511,80,91,3,217,6,0,14831
5,92410,1,78,2,212,6,0,8277
3,62912,17,86,3,225,6,0,2158
4,112610,10,48,2,126,7,1,38606
4,30912,19,53,3,130,4,0,4168
6,21811,23,59,3,214,6,0,26221
3,91710,26,82,2,214,7,0,2537
2,21811,8,57,3,212,8,0,59644
4,61810,87,81,2,126,7,0,14296
3,92311,17,80,3,219,7,0,2459
7,70210,22,61,2,189,9,0,6047
7,60311,91,45,3,192,8,0,9463
6,50611,44,65,3,217,6,0,6729
5,91710,33,82,2,212,6,0,999
4,52512,71,77,3,131,4,0,8564
2,120211,23,48,3,218,7,0,35300
3,81911,34,88,3,219,7,0,3946
2,30510,51,47,2,211,8,0,15
2,60410,98,81,2,210,8,0,15974
2,20510,8,40,2,210,8,0,69634
6,61011,9,84,3,216,6,0,57356
1,123110,29,48,2,211,7,1,5104
1,21210,95,38,2,211,8,1,111390
1,12012,91,54,3,219,7,0,65605
2,120911,12,41,3,218,7,0,5987
3,101510,2,69,2,215,7,0,13618
3,10612,90,52,3,223,6,0,1850
1,62510,24,84,2,211,7,0,4590
4,122410,9,43,2,126,7,0,57098
2,31210,98,57,2,211,8,0,14334
5,72012,27,81,3,222,5,0,404
4,40111,59,56,3,128,5,0,612
5,30411,30,60,3,214,6,0,769
1,81911,95,89,3,215,7,0,133260
5,42012,52,67,3,222,5,0,343
7,102811,25,28,3,195,8,0,6259
2,41312,55,68,3,221,6,0,9120
4,40811,29,62,3,128,5,0,8324
7,22412,5,24,3,196,8,0,17536
5,51812,81,70,3,222,5,0,3165
4,60410,98,70,2,126,7,0,11906
1,91412,7,74,3,222,6,0,15525
5,100711,13,71,3,217,6,0,12293
1,40612,49,70,3,221,7,0,12892
1,100711,67,69,3,217,7,0,6433
2,70111,14,85,3,214,7,0,18266
4,60410,96,70,2,126,7,0,33742
2,32610,18,51,2,210,8,0,4777
7,62411,71,46,3,193,8,0,1318
1,61711,93,86,3,215,7,0,78948
7,81310,3,60,2,190,9,0,16209
5,12111,9,45,3,212,6,0,3101
3,12712,41,58,3,223,6,0,166
5,41312,10,70,3,222,5,0,10431
2,111910,52,50,2,211,8,0,4314
3,30411,28,65,3,217,7,0,241
7,91710,54,48,2,190,9,0,135
5,100512,29,71,3,223,5,0,883
4,21811,67,48,3,128,6,0,25660
2,51812,26,71,3,221,6,0,8143
6,122410,16,55,2,212,7,0,5610
4,90211,25,77,3,129,5,0,15565
6,112511,72,62,3,220,6,1,326866
2,42012,54,65,3,221,6,0,-32
3,72211,32,86,3,218,7,0,3165
1,20510,71,42,2,211,8,0,5421
5,22412,87,57,3,221,5,0,11037
3,42911,67,78,3,219,7,0,2235
6,123011,21,46,3,221,6,1,7562
1,11312,42,48,3,219,7,0,7073
3,62510,42,83,2,214,7,0,3146
3,40612,25,73,3,224,6,0,6854
1,123110,37,48,2,211,7,1,2681
1,92410,3,80,2,211,7,0,8097
7,43010,16,38,2,189,8,0,8861
5,110510,92,58,2,212,6,0,8563
6,70612,9,82,3,223,5,0,68503
4,21012,20,33,3,130,4,1,9598
2,82611,90,90,3,215,7,0,94672
2,12111,29,41,3,211,8,0,6695
1,92112,80,69,3,222,6,0,18448
7,112511,72,27,3,195,8,1,222921
5,110510,18,58,2,212,6,0,4963
6,120310,11,52,2,213,7,0,31122
2,71312,32,80,3,221,6,0,9185
7,102811,90,28,3,195,8,0,12632
1,81012,81,85,3,221,6,0,31933
2,90911,97,77,3,215,7,1,43685
5,123011,2,45,3,220,6,1,12352
7,73010,40,66,2,189,9,0,35965
5,70210,21,81,2,211,6,0,1784
5,40910,26,65,2,211,6,0,2569
7,32511,16,25,3,192,8,0,5465
2,43010,32,66,2,210,8,0,10040
7,80511,93,55,3,193,8,0,2000
5,112610,38,66,2,212,6,1,41134
5,102210,28,70,2,212,6,0,304
1,60311,41,83,3,215,7,0,328
4,123110,30,38,2,127,7,1,6680
7,51311,9,36,3,192,8,0,21115
1,61011,28,83,3,215,7,0,495
1,32610,91,51,2,211,8,0,55614
4,71610,58,78,2,126,7,0,8669
1,82710,58,85,2,211,7,0,4074
7,110411,41,23,3,195,8,0,895
1,91611,60,79,3,216,7,0,853
6,41610,55,65,2,211,7,0,14624
5,22412,56,57,3,221,5,0,2605
4,52011,13,70,3,129,5,0,70975
2,31811,85,62,3,214,8,0,3588
3,90310,97,84,2,214,7,0,96
6,30912,55,57,3,222,6,0,11634
3,62912,4,86,3,225,6,0,9120
6,60311,27,84,3,216,6,0,1329
6,72911,2,90,3,217,6,0,50827
7,60311,72,45,3,192,8,0,26286
1,60410,25,80,2,211,7,0,13504
7,111910,60,25,2,191,9,0,26
3,12111,9,50,3,215,7,0,6107
5,91611,9,83,3,216,6,0,9143
6,102910,25,70,2,213,7,0,11860
1,12811,25,43,3,212,7,0,6431
3,81211,40,88,3,218,7,0,16615
3,21210,47,47,2,214,7,1,83
4,20411,38,34,3,127,6,0,88074
6,122311,80,49,3,220,6,0,17978
1,52512,49,77,3,221,7,0,10486
2,52512,5,78,3,221,6,0,20657
2,70612,8,84,3,221,6,0,62976
6,111210,96,62,2,213,7,0,28240
2,51311,60,74,3,215,7,0,281
2,32511,55,69,3,214,8,0,10383
3,62212,9,82,3,225,6,0,10137
5,82412,11,79,3,222,5,0,6494
3,12111,7,50,3,215,7,0,6079
2,80511,5,93,3,215,7,0,24415
6,110411,49,58,3,219,6,0,8857
1,72911,91,86,3,215,7,0,55048
4,21111,28,33,3,127,6,1,1181
7,110510,36,49,2,191,9,0,673
7,51311,55,36,3,192,8,0,3095
1,12111,44,44,3,211,7,0,3891
6,52512,6,78,3,223,5,0,5675
4,30510,20,43,2,126,8,0,7890
7,120310,71,21,2,190,9,0,1925
3,62912,56,86,3,225,6,0,438
2,22412,48,54,3,220,7,0,2217
6,71312,95,80,3,223,5,0,103678
7,50710,33,40,2,189,8,0,1767
6,81911,10,89,3,217,6,0,52174
5,112511,94,61,3,219,6,1,63
2,83112,16,82,3,221,6,0,18075
5,22511,14,63,3,214,6,0,3489
4,82611,82,81,3,129,5,0,26740
2,81712,31,84,3,221,6,0,7105
6,100110,93,70,2,213,7,0,33366
2,101510,54,65,2,211,8,0,15
6,60112,36,80,3,223,5,0,10278
2,112511,74,56,3,218,7,1,26892
6,41511,55,73,3,216,6,0,13410
2,61711,11,86,3,214,7,0,35848
6,12111,71,46,3,213,6,0,5233
2,90712,3,87,3,222,6,1,23422
2,40811,28,67,3,214,7,0,560
4,73010,33,80,2,126,7,0,11107
2,11411,48,33,2,211,8,0,1861
1,82710,31,85,2,211,7,0,10581
2,93011,71,78,3,216,7,0,3036
2,80610,16,89,2,211,8,0,32172
2,52011,71,67,3,215,7,0,3359
2,11312,14,45,3,219,7,0,19330
7,22511,5,17,3,191,8,0,14742
2,21811,44,57,3,212,8,0,7145
6,52512,29,78,3,223,5,0,6067
3,111111,92,61,3,221,7,0,9563
6,90211,1,91,3,217,6,0,17188
5,21910,2,41,2,211,6,0,11707
2,71610,98,85,2,210,8,0,13858
2,81712,23,84,3,221,6,0,32212
1,112511,24,60,3,218,7,1,10847
5,111210,19,62,2,212,6,0,96
6,22412,92,59,3,222,6,0,96321
2,50710,90,71,2,210,8,0,94613
3,31811,21,69,3,217,7,0,1003
7,21712,25,27,3,196,8,0,6665
5,51812,36,70,3,222,5,0,1081
7,43010,24,38,2,189,8,0,1305
3,61512,44,84,3,225,6,0,1929
2,81310,4,89,2,211,8,0,46682
7,60311,25,45,3,192,8,0,3332
2,102111,98,64,3,217,7,0,13293
4,60311,3,78,3,129,5,0,9997
4,40612,98,67,3,131,4,0,16522
1,50611,17,64,3,215,7,0,10121
1,22511,55,62,3,213,7,0,14125
6,71312,36,80,3,223,5,0,7736
1,80511,42,91,3,215,7,0,7858
5,100711,42,71,3,217,6,0,3419
1,21111,40,36,3,212,7,1,67392
6,92812,10,77,3,224,5,0,44065
1,91710,90,82,2,211,7,0,74851
4,10612,10,38,3,130,4,0,29093
2,10711,98,44,2,211,8,0,11429
2,12012,4,51,3,219,7,0,43199
3,90211,67,89,3,219,7,0,1674
4,70111,38,84,3,129,5,0,75426
4,61110,40,78,2,126,7,0,68635
6,101510,92,68,2,213,7,0,92035
6,61711,30,87,3,216,6,0,6616
6,90712,91,86,3,224,5,1,47875
6,90310,9,82,2,213,6,0,92984
2,12712,46,50,3,219,7,0,24409
7,90211,4,53,3,194,8,0,16409
6,121611,97,53,3,220,6,0,20481
5,42712,95,68,3,222,5,0,20905
3,41610,2,66,2,213,7,0,14846
1,73010,23,81,2,211,7,0,20456
7,111210,28,22,2,191,9,0,87
4,111210,29,52,2,126,7,0,10650
1,51812,60,70,3,221,7,0,936
7,80511,20,55,3,193,8,0,4143
1,30411,87,59,3,213,7,0,61018
1,120211,87,48,3,218,7,0,54537
5,91611,74,83,3,216,6,0,3018
2,61011,37,83,3,214,7,0,5168
4,73010,54,80,2,126,7,0,270
3,62510,44,83,2,214,7,0,863
6,101212,11,65,3,225,5,0,16869
7,10711,95,10,2,191,8,0,43687
5,12012,20,54,3,220,5,0,868
1,51812,9,70,3,221,7,0,26160
2,32511,80,69,3,214,8,0,24414
4,71511,6,83,3,129,5,0,8046
6,90712,36,86,3,224,5,1,862
7,123011,46,15,3,196,8,1,20922
6,11411,41,38,2,212,6,0,1764
1,62510,11,84,2,211,7,0,39460
5,120911,28,44,3,219,6,0,237
7,40210,5,38,2,189,8,0,20748
4,21712,25,34,3,130,4,0,16242
3,32312,96,66,3,224,6,0,3662
4,100711,24,65,3,129,5,0,8103
2,40210,74,63,2,210,8,0,18656
6,90211,19,91,3,217,6,0,2603
6,12111,5,46,3,213,6,0,24537
3,82611,9,87,3,219,7,0,5771
2,42012,49,65,3,221,6,0,17632
1,52512,26,77,3,221,7,0,5069
6,102210,4,70,2,213,7,0,30538
4,90712,49,82,3,130,4,1,5153
3,52512,9,78,3,225,6,0,12196
6,121611,35,53,3,220,6,0,3767
2,121710,28,47,2,211,8,0,1655
6,32312,38,63,3,222,6,0,85882
7,102210,95,36,2,190,9,0,24722
3,61110,9,82,2,214,7,0,6582
7,40811,46,30,3,192,8,0,15854
2,82611,83,90,3,215,7,0,5498
4,50611,8,63,3,129,5,0,66226
4,42310,21,56,2,126,7,0,9093
5,80511,79,91,3,216,6,0,4884
3,62212,32,82,3,225,6,0,4067
6,51410,91,74,2,211,7,0,43757
3,21111,12,43,3,216,7,1,1731
3,72012,18,81,3,225,6,0,0
2,70111,27,85,3,214,7,0,1089
5,112610,92,66,2,212,6,1,10007
6,30411,33,60,3,215,6,0,5987
7,21111,7,10,3,191,8,1,8436
3,121710,29,52,2,214,7,0,2931
1,111210,21,59,2,212,7,0,7969
5,102910,9,70,2,212,6,0,7011
3,51112,72,75,3,225,6,0,24701
3,42012,3,72,3,225,6,0,4965
4,81911,28,82,3,129,5,0,662
2,90211,35,89,3,215,7,0,4007
7,70811,8,59,3,193,8,0,14971
7,31111,83,20,3,192,8,0,768
7,31910,97,29,2,189,9,0,3582
4,70910,42,80,2,126,7,0,8521
4,51311,44,70,3,129,5,0,5259
4,123011,35,36,3,130,5,1,3572
2,12811,72,42,3,211,8,0,81198
2,111111,34,59,3,217,7,0,17120
2,70210,91,82,2,210,8,0,79072
4,92311,42,69,3,129,5,0,10435
6,12111,93,46,3,213,6,0,36156
7,12012,98,27,3,196,8,0,310
2,92410,9,81,2,211,8,0,30205
7,21012,71,18,3,196,8,1,2009
4,40111,17,56,3,128,5,0,15733
7,42911,17,26,3,192,8,0,3522
5,43010,52,67,2,210,6,0,548
5,110510,10,58,2,212,6,0,9676
6,21910,40,43,2,212,7,0,69210
6,71610,23,83,2,212,6,0,32309
3,70210,12,82,2,214,7,0,1761
4,81211,95,82,3,129,5,0,167571
6,52512,87,78,3,223,5,0,43565
3,51812,26,72,3,225,6,0,2026
4,80312,48,83,3,130,4,0,875
4,31612,92,59,3,130,4,0,175034
2,72211,28,89,3,215,7,0,371
1,72012,27,80,3,221,6,0,1241
3,123011,90,48,3,223,7,1,1810
7,32511,90,25,3,192,8,0,17982
2,30912,79,57,3,220,7,0,36408
6,10711,28,47,2,212,6,0,594
3,72012,6,81,3,225,6,0,2044
3,62510,97,83,2,214,7,0,156
2,91010,4,79,2,211,8,1,45649
4,101411,36,63,3,129,5,0,1697
7,20510,83,10,2,189,9,0,261
3,102910,38,72,2,215,7,0,113768
7,11411,41,11,2,191,8,0,711
1,82010,59,86,2,211,7,0,652
4,72012,4,79,3,130,4,0,58839
7,11411,46,11,2,191,8,0,12790
3,111910,42,57,2,215,7,0,4971
7,61711,79,48,3,192,8,0,5407
6,31612,34,62,3,222,6,0,23523
2,70910,12,82,2,210,8,0,7785
6,90712,14,86,3,224,5,1,23260
7,81211,32,54,3,194,8,0,6047
7,30411,60,21,3,192,8,0,103
4,11312,2,34,3,130,4,0,88422
3,21111,20,43,3,216,7,1,1355
1,111210,58,59,2,212,7,0,4145
6,102811,8,69,3,219,6,0,44861
4,112610,6,48,2,126,7,1,33055
4,81211,67,82,3,129,5,0,8462
4,70111,12,84,3,129,5,0,8373
1,31210,47,57,2,211,8,0,-698
7,10612,25,18,3,196,8,0,5316
6,40612,1,71,3,223,5,0,57337
4,22412,82,41,3,130,4,0,31944
4,31111,92,50,3,128,6,0,160376
6,81012,23,87,3,223,5,0,28541
7,92410,56,47,2,190,9,0,1801
2,21910,45,39,2,210,8,0,42
5,62411,1,84,3,215,6,0,8392
2,100110,41,69,2,211,8,0,4525
4,112610,26,48,2,126,7,1,29507
3,31910,60,60,2,214,7,0,132
2,21712,36,43,3,220,7,0,1314
4,11312,36,34,3,130,4,0,1714
2,83112,54,82,3,221,6,0,8
7,30510,33,35,2,189,9,0,1901
6,101411,91,71,3,218,6,0,45778
6,51311,22,76,3,217,6,0,16864
6,70811,14,88,3,216,6,0,23861
5,72012,28,81,3,222,5,0,111
5,40910,17,65,2,211,6,0,2154
6,41610,6,65,2,211,7,0,11054
6,62411,44,85,3,216,6,0,7273
7,91710,59,48,2,190,9,0,109
7,21111,31,10,3,191,8,1,1512
4,12111,79,38,3,127,6,0,50759
5,21210,17,39,2,211,6,1,2172
7,102910,91,34,2,190,9,0,9075
4,110411,26,49,3,129,5,0,25243
7,72211,16,56,3,193,8,0,25295
7,12811,60,10,3,191,8,0,70
4,111111,83,47,3,129,5,0,8546
1,21910,47,39,2,211,8,0,-863
5,81211,27,90,3,216,6,0,173
6,92112,25,70,3,224,5,0,11202
3,110510,35,62,2,215,7,0,1657
5,10711,32,48,2,211,6,0,1870
2,121611,54,50,3,218,7,0,74
6,121710,11,52,2,212,7,0,28037
7,112610,82,17,2,191,9,1,10424
5,92311,35,78,3,216,6,0,695
5,61810,18,83,2,212,6,0,0
3,120911,14,49,3,222,7,0,5003
1,50412,42,75,3,221,7,0,8593
1,10612,10,49,3,219,7,0,29927
3,112511,26,68,3,221,7,1,3959
1,101212,20,62,3,223,6,0,3126
1,32312,25,65,3,221,7,0,11387
7,21111,94,10,3,191,8,1,433
5,41511,1,72,3,215,6,0,12239
2,91710,54,82,2,211,8,0,121
2,72211,54,89,3,215,7,0,82
2,91710,35,82,2,211,8,0,3003
5,112511,36,61,3,219,6,1,591
6,80610,13,86,2,213,6,0,41120
2,51112,37,73,3,221,6,0,4251
2,30212,49,58,3,220,7,0,25132
5,22511,20,63,3,214,6,0,1165
4,40210,97,48,2,126,7,0,34128
7,40910,56,33,2,189,8,0,1757
4,101212,46,57,3,131,3,0,33625
4,91010,90,73,2,126,7,1,84585
5,111210,4,62,2,212,6,0,9254
5,10612,6,50,3,220,5,0,972
5,21210,44,39,2,211,6,1,914
1,22412,23,57,3,220,7,0,20374
3,72012,85,81,3,225,6,0,680
2,31811,59,62,3,214,8,0,695
5,52011,26,71,3,216,6,0,1461
7,71511,13,54,3,193,8,0,18286
3,71511,26,87,3,218,7,0,2161
7,62510,35,59,2,189,8,0,886
6,50611,82,65,3,217,6,0,17415
6,32511,54,70,3,216,6,0,40
4,62510,92,81,2,126,7,0,124241
5,12012,44,54,3,220,5,0,1195
5,72012,24,81,3,222,5,0,1060
5,102111,36,66,3,218,6,0,265
4,40910,56,54,2,126,7,0,16995
2,72310,45,87,2,210,8,0,51
7,31210,20,27,2,189,9,0,2560
3,20312,46,59,3,223,6,0,6446
6,120211,16,51,3,220,6,0,4750
4,20411,9,34,3,127,6,0,23422
5,81211,85,90,3,216,6,0,719
7,21910,24,27,2,189,9,0,2991
4,61810,29,81,2,126,7,0,7138
5,10612,56,50,3,220,5,0,174
5,80312,4,86,3,222,5,0,10418
4,81712,59,81,3,130,4,0,497
7,40111,67,24,3,192,8,0,3119
6,80312,82,87,3,223,5,0,20123
1,120911,35,43,3,218,7,0,3023
4,82710,34,74,2,126,7,0,19039
4,10612,23,38,3,130,4,0,36221
2,122311,83,46,3,219,7,0,6363
2,72911,93,90,3,215,7,0,59337
5,52810,2,79,2,211,6,0,12399
3,72712,25,84,3,225,6,0,4016
1,41610,28,66,2,210,7,0,582
1,12012,87,54,3,219,7,0,42276
7,81310,20,60,2,190,9,0,3696
1,70612,40,81,3,221,6,0,59627
6,121710,52,52,2,212,7,0,4493
6,111111,92,61,3,219,6,0,118900
2,11312,92,45,3,219,7,0,182046
1,72310,29,83,2,211,7,0,3814
6,51311,79,76,3,217,6,0,21673
3,81712,7,87,3,225,6,0,9199
4,40210,14,48,2,126,7,0,24265
1,71312,32,77,3,221,6,0,6001
1,12111,49,44,3,211,7,0,10377
5,70210,42,81,2,211,6,0,3434
5,40910,32,65,2,211,6,0,1810
5,40111,3,61,3,215,6,0,3704
3,81911,26,88,3,219,7,0,2372
2,110510,52,57,2,211,8,0,4797
2,90211,6,89,3,215,7,0,5331
4,102111,20,64,3,129,5,0,7705
7,90310,91,49,2,190,9,0,9198
5,51311,24,77,3,216,6,0,826
1,111111,59,59,3,218,7,0,785
2,80610,1,89,2,211,8,0,22795
2,100110,34,69,2,211,8,0,17236
5,21111,55,38,3,213,6,1,3704
7,41511,1,27,3,192,8,0,8560
2,70811,41,87,3,214,7,0,1939
6,100512,38,70,3,224,5,0,65382
5,32312,32,64,3,221,5,0,1446
3,52110,2,75,2,213,7,0,15098
5,51410,55,74,2,210,6,0,2713
3,72911,2,88,3,218,7,0,15522
2,21712,22,43,3,220,7,0,21783
4,30912,9,53,3,130,4,0,31070
5,120911,79,44,3,219,6,0,4417
5,81310,72,87,2,212,6,0,9339
4,32312,67,59,3,130,4,0,9982
6,70210,71,80,2,212,6,0,7349
3,40111,26,68,3,218,7,0,1706
6,62912,41,87,3,223,5,0,1317
4,50710,42,56,2,126,7,0,8586
2,22511,55,60,3,213,8,0,14291
3,40811,14,72,3,218,7,0,3792
3,72211,21,86,3,218,7,0,1127
6,91611,10,84,3,217,6,0,42881
2,21712,34,43,3,220,7,0,17855
2,70210,32,82,2,210,8,0,10587
2,111811,91,62,3,217,7,0,83365
2,61711,7,86,3,214,7,0,40861
3,31612,20,64,3,224,6,0,2732
1,72712,41,82,3,221,6,0,497
7,31111,81,20,3,192,8,0,7045
2,111811,34,62,3,217,7,0,12785
6,120310,55,52,2,213,7,0,28998
3,51112,30,75,3,225,6,0,1306
2,42310,19,65,2,210,8,0,4050
3,82010,95,88,2,214,7,0,13379
5,60311,1,83,3,215,6,0,8175
3,61011,23,84,3,218,7,0,10891
1,90911,91,76,3,215,7,1,70857
5,21712,42,48,3,221,5,0,3441
5,31811,29,64,3,214,6,0,1639
2,40910,56,65,2,210,8,0,20929
7,90911,90,45,3,194,8,1,14190
3,52810,56,78,2,214,7,0,1132
5,100512,1,71,3,223,5,0,11328
6,90310,92,82,2,213,6,0,94695
7,90211,67,53,3,194,8,0,3499
1,101212,67,62,3,223,6,0,6242
5,70111,72,85,3,215,6,0,11285
1,91710,33,82,2,211,7,0,3918
5,70811,58,86,3,215,6,0,610
6,10711,18,47,2,212,6,0,9795
3,123011,20,48,3,223,7,1,1595
1,112610,10,64,2,211,7,1,31090
3,73010,32,82,2,214,7,0,2397
5,11411,33,37,2,212,6,0,1006
7,61711,92,48,3,192,8,0,23984
4,31210,38,49,2,126,8,0,86141
3,10711,26,53,2,214,7,0,1661
2,51410,54,73,2,210,8,0,513
7,112511,79,27,3,195,8,1,7948
4,90310,54,76,2,126,7,0,275
4,72712,17,81,3,130,4,0,15898
7,82611,58,57,3,194,8,0,355
7,92311,4,43,3,194,8,0,13758
7,110411,40,23,3,195,8,0,24227
5,121010,56,48,2,212,6,0,382
7,31210,11,27,2,189,9,0,12826
2,52810,35,81,2,210,8,0,5004
7,120310,1,21,2,190,9,0,9757
3,82412,87,83,3,225,6,0,944
2,21210,42,38,2,210,8,1,6920
1,61711,74,86,3,215,7,0,11751
2,50710,4,71,2,210,8,0,47486
3,112511,29,68,3,221,7,1,2670
7,70811,11,59,3,193,8,0,20663
6,33012,31,67,3,222,6,0,1956
6,30912,11,57,3,222,6,0,18758
3,123011,23,48,3,223,7,1,12124
1,72911,52,86,3,215,7,0,1248
4,52512,79,77,3,131,4,0,54808
4,71312,8,76,3,130,4,0,59340
1,90211,44,87,3,215,7,0,5085
7,52810,40,54,2,189,8,0,22709
1,42712,40,67,3,221,7,0,60164
1,21111,1,36,3,212,7,1,37887
1,11312,82,48,3,219,7,0,17532
5,62510,22,83,2,211,6,0,2164
3,70111,28,85,3,218,7,0,62
4,61711,38,83,3,129,5,0,72119
2,90211,46,89,3,215,7,0,25778
1,61711,48,86,3,215,7,0,267
3,30212,14,61,3,224,6,0,5575
5,41312,22,70,3,222,5,0,2088
6,102910,13,70,2,213,7,0,40296
1,70811,31,85,3,215,7,0,2217
1,102811,44,66,3,217,7,0,7105
7,82611,96,57,3,194,8,0,1070
4,12012,37,42,3,130,4,0,3254
1,123011,81,44,3,219,7,1,24167
1,91010,5,78,2,211,7,1,17776
3,52110,22,75,2,213,7,0,2027
3,40612,42,73,3,224,6,0,3557
2,40910,96,65,2,210,8,0,33763
3,42712,34,73,3,225,6,0,5179
1,33012,24,67,3,221,7,0,5401
3,82611,12,87,3,219,7,0,1905
6,22511,83,62,3,215,6,0,4719
6,62212,11,81,3,223,5,0,27211
7,121611,82,15,3,195,8,0,14564
2,52110,49,74,2,210,8,0,18170
7,20510,81,10,2,189,9,0,5977
3,40910,12,68,2,213,7,0,2742
5,43010,74,67,2,210,6,0,3518
5,82710,34,87,2,212,6,0,2978
4,62510,56,81,2,126,7,0,3735
5,82010,81,87,2,212,6,0,2109
3,20510,55,45,2,214,7,0,9326
7,41610,31,41,2,189,8,0,884
4,22511,14,49,3,128,6,0,28026
1,30510,23,46,2,211,8,0,18993
2,81310,25,89,2,211,8,0,14424
3,40910,22,68,2,213,7,0,1904
5,60410,6,79,2,211,6,0,2085
6,22412,32,59,3,222,6,0,9451
1,42911,18,72,3,215,7,0,7988
2,90310,22,81,2,211,8,0,10452
4,92410,80,60,2,126,7,0,17749
3,42712,9,73,3,225,6,0,9631
6,81911,56,89,3,217,6,0,699
5,101212,32,66,3,223,5,0,1617
4,101212,1,57,3,131,3,0,44080
4,30411,44,46,3,128,6,0,5149
3,72211,90,86,3,218,7,0,1821
1,12012,82,54,3,219,7,0,16655
3,111811,91,63,3,221,7,0,256
1,21111,10,36,3,212,7,1,35673
5,112610,13,66,2,212,6,1,10737
7,12712,90,26,3,196,8,0,18353
2,70111,29,85,3,214,7,0,6120
5,90211,12,90,3,216,6,0,2464
7,100810,22,44,2,190,9,0,6880
1,32610,55,51,2,211,8,0,11836
6,80312,11,87,3,223,5,0,27543
5,20411,92,41,2,213,6,0,9329
7,42310,85,43,2,189,8,0,1578
6,30510,9,49,2,212,7,0,36743
6,102111,42,68,3,219,6,0,8706
6,42310,31,64,2,211,7,0,2533
4,91010,91,73,2,126,7,1,62792
2,101510,44,65,2,211,8,0,8106
6,112610,42,65,2,213,7,1,8870
3,42211,92,76,3,218,7,0,5848
